,experiment,component,rules,clauses_per_rule,total_clauses,test_case_number,delay_ms
7466,test_15_14,enforcer,15,14,210,34,127.76
7467,test_35_6,enforcer,35,6,210,34,104.49
7468,test_15_14,enforcer,15,14,210,35,126.88
7469,test_35_6,enforcer,35,6,210,35,104.99
7470,test_15_14,enforcer,15,14,210,36,124.28
7471,test_35_6,enforcer,35,6,210,36,105.94
7472,test_15_14,enforcer,15,14,210,37,125.06
7473,test_35_6,enforcer,35,6,210,37,105.92
7474,test_15_14,enforcer,15,14,210,38,129.37
7475,test_35_6,enforcer,35,6,210,38,106.19
7476,test_15_14,enforcer,15,14,210,39,122.75
7477,test_35_6,enforcer,35,6,210,39,104.46
7478,test_15_14,enforcer,15,14,210,40,122.58
7479,test_35_6,enforcer,35,6,210,40,102.03
7480,test_15_14,enforcer,15,14,210,41,122.71
7481,test_35_6,enforcer,35,6,210,41,106.83
7482,test_15_14,enforcer,15,14,210,42,122.71
7483,test_35_6,enforcer,35,6,210,42,107.7
7484,test_15_14,enforcer,15,14,210,43,126.03
7485,test_35_6,enforcer,35,6,210,43,103.53
7486,test_15_14,enforcer,15,14,210,44,121.95
7487,test_35_6,enforcer,35,6,210,44,106.58
7488,test_15_14,enforcer,15,14,210,45,123.09
7489,test_35_6,enforcer,35,6,210,45,103.98
7490,test_15_14,enforcer,15,14,210,46,126.41
7491,test_35_6,enforcer,35,6,210,46,102.87
7492,test_15_14,enforcer,15,14,210,47,122.68
7493,test_35_6,enforcer,35,6,210,47,109.51
7494,test_15_14,enforcer,15,14,210,48,125.66
7495,test_35_6,enforcer,35,6,210,48,101.64
7496,test_15_14,enforcer,15,14,210,49,126.8
7497,test_35_6,enforcer,35,6,210,49,103.98
7498,test_15_14,enforcer,15,14,210,50,125.37
7499,test_35_6,enforcer,35,6,210,50,108.07
7500,test_55_4,enforcer,55,4,220,1,324.37
7501,test_55_4,enforcer,55,4,220,2,249.76
7502,test_55_4,enforcer,55,4,220,3,204.34
7503,test_55_4,enforcer,55,4,220,4,144.68
7504,test_55_4,enforcer,55,4,220,5,136.23
7505,test_55_4,enforcer,55,4,220,6,128.14
7506,test_55_4,enforcer,55,4,220,7,125.98
7507,test_55_4,enforcer,55,4,220,8,137.19
7508,test_55_4,enforcer,55,4,220,9,134.52
7509,test_55_4,enforcer,55,4,220,10,120.81
7510,test_55_4,enforcer,55,4,220,11,119.06
7511,test_55_4,enforcer,55,4,220,12,126.4
7512,test_55_4,enforcer,55,4,220,13,118.74
7513,test_55_4,enforcer,55,4,220,14,119.99
7514,test_55_4,enforcer,55,4,220,15,114.15
7515,test_55_4,enforcer,55,4,220,16,124.63
7516,test_55_4,enforcer,55,4,220,17,144.23
7517,test_55_4,enforcer,55,4,220,18,117.2
7518,test_55_4,enforcer,55,4,220,19,119.74
7519,test_55_4,enforcer,55,4,220,20,114.51
7520,test_55_4,enforcer,55,4,220,21,119.56
7521,test_55_4,enforcer,55,4,220,22,114.43
7522,test_55_4,enforcer,55,4,220,23,115.1
7523,test_55_4,enforcer,55,4,220,24,119.35
7524,test_55_4,enforcer,55,4,220,25,114.52
7525,test_55_4,enforcer,55,4,220,26,115.64
7526,test_55_4,enforcer,55,4,220,27,112.76
7527,test_55_4,enforcer,55,4,220,28,114.2
7528,test_55_4,enforcer,55,4,220,29,116.38
7529,test_55_4,enforcer,55,4,220,30,117.89
7530,test_55_4,enforcer,55,4,220,31,116.03
7531,test_55_4,enforcer,55,4,220,32,109.52
7532,test_55_4,enforcer,55,4,220,33,109.69
7533,test_55_4,enforcer,55,4,220,34,113.5
7534,test_55_4,enforcer,55,4,220,35,112.72
7535,test_55_4,enforcer,55,4,220,36,110.95
7536,test_55_4,enforcer,55,4,220,37,116.04
7537,test_55_4,enforcer,55,4,220,38,111.85
7538,test_55_4,enforcer,55,4,220,39,113.47
7539,test_55_4,enforcer,55,4,220,40,111.7
7540,test_55_4,enforcer,55,4,220,41,112.04
7541,test_55_4,enforcer,55,4,220,42,114.75
7542,test_55_4,enforcer,55,4,220,43,110.45
7543,test_55_4,enforcer,55,4,220,44,112.47
7544,test_55_4,enforcer,55,4,220,45,110.35
7545,test_55_4,enforcer,55,4,220,46,109.88
7546,test_55_4,enforcer,55,4,220,47,114.01
7547,test_55_4,enforcer,55,4,220,48,110.74
7548,test_55_4,enforcer,55,4,220,49,114.48
7549,test_55_4,enforcer,55,4,220,50,109.09
7550,test_15_16,enforcer,15,16,240,1,593.08
7551,test_20_12,enforcer,20,12,240,1,483.38
7552,test_30_8,enforcer,30,8,240,1,407.42
7553,test_40_6,enforcer,40,6,240,1,376.68
7554,test_60_4,enforcer,60,4,240,1,337.16
7555,test_15_16,enforcer,15,16,240,2,263.34
7556,test_20_12,enforcer,20,12,240,2,262.39
7557,test_30_8,enforcer,30,8,240,2,282.96
7558,test_40_6,enforcer,40,6,240,2,296.26
7559,test_60_4,enforcer,60,4,240,2,250.96
7560,test_15_16,enforcer,15,16,240,3,218.24
7561,test_20_12,enforcer,20,12,240,3,203.87
7562,test_30_8,enforcer,30,8,240,3,193.7
7563,test_40_6,enforcer,40,6,240,3,216.09
7564,test_60_4,enforcer,60,4,240,3,218.7
7565,test_15_16,enforcer,15,16,240,4,188.55
7566,test_20_12,enforcer,20,12,240,4,164.52
7567,test_30_8,enforcer,30,8,240,4,165.22
7568,test_40_6,enforcer,40,6,240,4,167.11
7569,test_60_4,enforcer,60,4,240,4,168.4
7570,test_15_16,enforcer,15,16,240,5,181.03
7571,test_20_12,enforcer,20,12,240,5,169.04
7572,test_30_8,enforcer,30,8,240,5,153.78
7573,test_40_6,enforcer,40,6,240,5,163.53
7574,test_60_4,enforcer,60,4,240,5,154.09
7575,test_15_16,enforcer,15,16,240,6,178.63
7576,test_20_12,enforcer,20,12,240,6,168.41
7577,test_30_8,enforcer,30,8,240,6,167.88
7578,test_40_6,enforcer,40,6,240,6,160.93
7579,test_60_4,enforcer,60,4,240,6,152.21
7580,test_15_16,enforcer,15,16,240,7,169.96
7581,test_20_12,enforcer,20,12,240,7,156.54
7582,test_30_8,enforcer,30,8,240,7,154.68
7583,test_40_6,enforcer,40,6,240,7,155.29
7584,test_60_4,enforcer,60,4,240,7,149.25
7585,test_15_16,enforcer,15,16,240,8,168.92
7586,test_20_12,enforcer,20,12,240,8,197.46
7587,test_30_8,enforcer,30,8,240,8,153.94
7588,test_40_6,enforcer,40,6,240,8,144.69
7589,test_60_4,enforcer,60,4,240,8,148.73
7590,test_15_16,enforcer,15,16,240,9,163.43
7591,test_20_12,enforcer,20,12,240,9,150.44
7592,test_30_8,enforcer,30,8,240,9,148.27
7593,test_40_6,enforcer,40,6,240,9,179.62
7594,test_60_4,enforcer,60,4,240,9,141.85
7595,test_15_16,enforcer,15,16,240,10,170.04
7596,test_20_12,enforcer,20,12,240,10,147.49
7597,test_30_8,enforcer,30,8,240,10,151.55
7598,test_40_6,enforcer,40,6,240,10,141.8
7599,test_60_4,enforcer,60,4,240,10,145.53
7600,test_15_16,enforcer,15,16,240,11,168.94
7601,test_20_12,enforcer,20,12,240,11,151.82
7602,test_30_8,enforcer,30,8,240,11,151.69
7603,test_40_6,enforcer,40,6,240,11,146.67
7604,test_60_4,enforcer,60,4,240,11,140.54
7605,test_15_16,enforcer,15,16,240,12,162.2
7606,test_20_12,enforcer,20,12,240,12,149.76
7607,test_30_8,enforcer,30,8,240,12,151.01
7608,test_40_6,enforcer,40,6,240,12,143.56
7609,test_60_4,enforcer,60,4,240,12,169.99
7610,test_15_16,enforcer,15,16,240,13,166.79
7611,test_20_12,enforcer,20,12,240,13,152.28
7612,test_30_8,enforcer,30,8,240,13,178.93
7613,test_40_6,enforcer,40,6,240,13,136.87
7614,test_60_4,enforcer,60,4,240,13,137.65
7615,test_15_16,enforcer,15,16,240,14,162.74
7616,test_20_12,enforcer,20,12,240,14,148.05
7617,test_30_8,enforcer,30,8,240,14,144.05
7618,test_40_6,enforcer,40,6,240,14,142.35
7619,test_60_4,enforcer,60,4,240,14,138.56
7620,test_15_16,enforcer,15,16,240,15,161.14
7621,test_20_12,enforcer,20,12,240,15,157.95
7622,test_30_8,enforcer,30,8,240,15,144.4
7623,test_40_6,enforcer,40,6,240,15,138.1
7624,test_60_4,enforcer,60,4,240,15,134.5
7625,test_15_16,enforcer,15,16,240,16,190.79
7626,test_20_12,enforcer,20,12,240,16,150.25
7627,test_30_8,enforcer,30,8,240,16,145.71
7628,test_40_6,enforcer,40,6,240,16,142.16
7629,test_60_4,enforcer,60,4,240,16,135.16
7630,test_15_16,enforcer,15,16,240,17,161.51
7631,test_20_12,enforcer,20,12,240,17,151.96
7632,test_30_8,enforcer,30,8,240,17,139.85
7633,test_40_6,enforcer,40,6,240,17,137.58
7634,test_60_4,enforcer,60,4,240,17,137.74
7635,test_15_16,enforcer,15,16,240,18,160.46
7636,test_20_12,enforcer,20,12,240,18,146.2
7637,test_30_8,enforcer,30,8,240,18,141.48
7638,test_40_6,enforcer,40,6,240,18,140.42
7639,test_60_4,enforcer,60,4,240,18,133.7
7640,test_15_16,enforcer,15,16,240,19,160.74
7641,test_20_12,enforcer,20,12,240,19,150.54
7642,test_30_8,enforcer,30,8,240,19,140.46
7643,test_40_6,enforcer,40,6,240,19,139.77
7644,test_60_4,enforcer,60,4,240,19,136.35
7645,test_15_16,enforcer,15,16,240,20,157.33
7646,test_20_12,enforcer,20,12,240,20,144.18
7647,test_30_8,enforcer,30,8,240,20,143.55
7648,test_40_6,enforcer,40,6,240,20,166.4
7649,test_60_4,enforcer,60,4,240,20,130.96
7650,test_15_16,enforcer,15,16,240,21,156.8
7651,test_20_12,enforcer,20,12,240,21,138.37
7652,test_30_8,enforcer,30,8,240,21,136.54
7653,test_40_6,enforcer,40,6,240,21,133.81
7654,test_60_4,enforcer,60,4,240,21,135.85
7655,test_15_16,enforcer,15,16,240,22,163.55
7656,test_20_12,enforcer,20,12,240,22,156.5
7657,test_30_8,enforcer,30,8,240,22,142.37
7658,test_40_6,enforcer,40,6,240,22,142.25
7659,test_60_4,enforcer,60,4,240,22,133.25
7660,test_15_16,enforcer,15,16,240,23,160.24
7661,test_20_12,enforcer,20,12,240,23,174.49
7662,test_30_8,enforcer,30,8,240,23,141.74
7663,test_40_6,enforcer,40,6,240,23,140.06
7664,test_60_4,enforcer,60,4,240,23,135.43
7665,test_15_16,enforcer,15,16,240,24,164.46
7666,test_20_12,enforcer,20,12,240,24,142.6
7667,test_30_8,enforcer,30,8,240,24,141.56
7668,test_40_6,enforcer,40,6,240,24,137.95
7669,test_60_4,enforcer,60,4,240,24,136.92
7670,test_15_16,enforcer,15,16,240,25,164.44
7671,test_20_12,enforcer,20,12,240,25,144.94
7672,test_30_8,enforcer,30,8,240,25,152.15
7673,test_40_6,enforcer,40,6,240,25,137.44
7674,test_60_4,enforcer,60,4,240,25,138.93
7675,test_15_16,enforcer,15,16,240,26,158.93
7676,test_20_12,enforcer,20,12,240,26,140.97
7677,test_30_8,enforcer,30,8,240,26,138.98
7678,test_40_6,enforcer,40,6,240,26,137.77
7679,test_60_4,enforcer,60,4,240,26,134.81
7680,test_15_16,enforcer,15,16,240,27,160.55
7681,test_20_12,enforcer,20,12,240,27,143.98
7682,test_30_8,enforcer,30,8,240,27,139.65
7683,test_40_6,enforcer,40,6,240,27,133.59
7684,test_60_4,enforcer,60,4,240,27,139.36
7685,test_15_16,enforcer,15,16,240,28,159.05
7686,test_20_12,enforcer,20,12,240,28,141.4
7687,test_30_8,enforcer,30,8,240,28,137.16
7688,test_40_6,enforcer,40,6,240,28,137.81
7689,test_60_4,enforcer,60,4,240,28,137.15
7690,test_15_16,enforcer,15,16,240,29,161.18
7691,test_20_12,enforcer,20,12,240,29,140.75
7692,test_30_8,enforcer,30,8,240,29,137.57
7693,test_40_6,enforcer,40,6,240,29,134.47
7694,test_60_4,enforcer,60,4,240,29,134.61
7695,test_15_16,enforcer,15,16,240,30,161.21
7696,test_20_12,enforcer,20,12,240,30,141.81
7697,test_30_8,enforcer,30,8,240,30,135.0
7698,test_40_6,enforcer,40,6,240,30,138.15
7699,test_60_4,enforcer,60,4,240,30,134.1
7700,test_15_16,enforcer,15,16,240,31,158.42
7701,test_20_12,enforcer,20,12,240,31,142.87
7702,test_30_8,enforcer,30,8,240,31,140.17
7703,test_40_6,enforcer,40,6,240,31,136.41
7704,test_60_4,enforcer,60,4,240,31,134.87
7705,test_15_16,enforcer,15,16,240,32,160.2
7706,test_20_12,enforcer,20,12,240,32,139.77
7707,test_30_8,enforcer,30,8,240,32,139.97
7708,test_40_6,enforcer,40,6,240,32,134.93
7709,test_60_4,enforcer,60,4,240,32,133.98
7710,test_15_16,enforcer,15,16,240,33,162.36
7711,test_20_12,enforcer,20,12,240,33,143.02
7712,test_30_8,enforcer,30,8,240,33,134.34
7713,test_40_6,enforcer,40,6,240,33,133.57
7714,test_60_4,enforcer,60,4,240,33,136.81
7715,test_15_16,enforcer,15,16,240,34,163.65
7716,test_20_12,enforcer,20,12,240,34,136.38
7717,test_30_8,enforcer,30,8,240,34,140.39
7718,test_40_6,enforcer,40,6,240,34,133.92
7719,test_60_4,enforcer,60,4,240,34,131.21
7720,test_15_16,enforcer,15,16,240,35,155.23
7721,test_20_12,enforcer,20,12,240,35,139.01
7722,test_30_8,enforcer,30,8,240,35,134.08
7723,test_40_6,enforcer,40,6,240,35,135.64
7724,test_60_4,enforcer,60,4,240,35,139.2
7725,test_15_16,enforcer,15,16,240,36,158.98
7726,test_20_12,enforcer,20,12,240,36,143.64
7727,test_30_8,enforcer,30,8,240,36,141.81
7728,test_40_6,enforcer,40,6,240,36,133.4
7729,test_60_4,enforcer,60,4,240,36,132.8
7730,test_15_16,enforcer,15,16,240,37,151.2
7731,test_20_12,enforcer,20,12,240,37,136.61
7732,test_30_8,enforcer,30,8,240,37,137.08
7733,test_40_6,enforcer,40,6,240,37,134.77
7734,test_60_4,enforcer,60,4,240,37,132.69
7735,test_15_16,enforcer,15,16,240,38,161.84
7736,test_20_12,enforcer,20,12,240,38,148.44
7737,test_30_8,enforcer,30,8,240,38,137.34
7738,test_40_6,enforcer,40,6,240,38,140.08
7739,test_60_4,enforcer,60,4,240,38,133.94
7740,test_15_16,enforcer,15,16,240,39,158.18
7741,test_20_12,enforcer,20,12,240,39,139.58
7742,test_30_8,enforcer,30,8,240,39,144.44
7743,test_40_6,enforcer,40,6,240,39,139.44
7744,test_60_4,enforcer,60,4,240,39,134.08
7745,test_15_16,enforcer,15,16,240,40,154.63
7746,test_20_12,enforcer,20,12,240,40,138.89
7747,test_30_8,enforcer,30,8,240,40,140.04
7748,test_40_6,enforcer,40,6,240,40,132.73
7749,test_60_4,enforcer,60,4,240,40,132.34
7750,test_15_16,enforcer,15,16,240,41,160.76
7751,test_20_12,enforcer,20,12,240,41,141.75
7752,test_30_8,enforcer,30,8,240,41,140.17
7753,test_40_6,enforcer,40,6,240,41,133.87
7754,test_60_4,enforcer,60,4,240,41,128.99
7755,test_15_16,enforcer,15,16,240,42,157.29
7756,test_20_12,enforcer,20,12,240,42,139.95
7757,test_30_8,enforcer,30,8,240,42,139.62
7758,test_40_6,enforcer,40,6,240,42,137.72
7759,test_60_4,enforcer,60,4,240,42,134.93
7760,test_15_16,enforcer,15,16,240,43,156.03
7761,test_20_12,enforcer,20,12,240,43,145.07
7762,test_30_8,enforcer,30,8,240,43,146.71
7763,test_40_6,enforcer,40,6,240,43,134.29
7764,test_60_4,enforcer,60,4,240,43,131.84
7765,test_15_16,enforcer,15,16,240,44,155.36
7766,test_20_12,enforcer,20,12,240,44,139.92
7767,test_30_8,enforcer,30,8,240,44,141.01
7768,test_40_6,enforcer,40,6,240,44,133.35
7769,test_60_4,enforcer,60,4,240,44,132.85
7770,test_15_16,enforcer,15,16,240,45,154.66
7771,test_20_12,enforcer,20,12,240,45,142.16
7772,test_30_8,enforcer,30,8,240,45,141.73
7773,test_40_6,enforcer,40,6,240,45,134.62
7774,test_60_4,enforcer,60,4,240,45,130.81
7775,test_15_16,enforcer,15,16,240,46,157.34
7776,test_20_12,enforcer,20,12,240,46,139.24
7777,test_30_8,enforcer,30,8,240,46,141.18
7778,test_40_6,enforcer,40,6,240,46,133.87
7779,test_60_4,enforcer,60,4,240,46,132.85
7780,test_15_16,enforcer,15,16,240,47,157.44
7781,test_20_12,enforcer,20,12,240,47,140.94
7782,test_30_8,enforcer,30,8,240,47,138.8
7783,test_40_6,enforcer,40,6,240,47,133.52
7784,test_60_4,enforcer,60,4,240,47,136.27
7785,test_15_16,enforcer,15,16,240,48,155.04
7786,test_20_12,enforcer,20,12,240,48,139.39
7787,test_30_8,enforcer,30,8,240,48,142.5
7788,test_40_6,enforcer,40,6,240,48,134.94
7789,test_60_4,enforcer,60,4,240,48,130.42
7790,test_15_16,enforcer,15,16,240,49,156.45
7791,test_20_12,enforcer,20,12,240,49,140.4
7792,test_30_8,enforcer,30,8,240,49,140.88
7793,test_40_6,enforcer,40,6,240,49,131.88
7794,test_60_4,enforcer,60,4,240,49,133.18
7795,test_15_16,enforcer,15,16,240,50,159.94
7796,test_20_12,enforcer,20,12,240,50,138.76
7797,test_30_8,enforcer,30,8,240,50,140.94
7798,test_40_6,enforcer,40,6,240,50,134.69
7799,test_60_4,enforcer,60,4,240,50,132.05
7800,test_25_10,enforcer,25,10,250,1,491.58
7801,test_25_10,enforcer,25,10,250,2,261.14
7802,test_25_10,enforcer,25,10,250,3,213.59
7803,test_25_10,enforcer,25,10,250,4,209.05
7804,test_25_10,enforcer,25,10,250,5,186.73
7805,test_25_10,enforcer,25,10,250,6,174.19
7806,test_25_10,enforcer,25,10,250,7,170.68
7807,test_25_10,enforcer,25,10,250,8,171.71
7808,test_25_10,enforcer,25,10,250,9,160.08
7809,test_25_10,enforcer,25,10,250,10,199.39
7810,test_25_10,enforcer,25,10,250,11,164.83
7811,test_25_10,enforcer,25,10,250,12,158.07
7812,test_25_10,enforcer,25,10,250,13,164.79
7813,test_25_10,enforcer,25,10,250,14,163.28
7814,test_25_10,enforcer,25,10,250,15,157.77
7815,test_25_10,enforcer,25,10,250,16,159.74
7816,test_25_10,enforcer,25,10,250,17,154.45
7817,test_25_10,enforcer,25,10,250,18,162.47
7818,test_25_10,enforcer,25,10,250,19,153.91
7819,test_25_10,enforcer,25,10,250,20,198.86
7820,test_25_10,enforcer,25,10,250,21,155.24
7821,test_25_10,enforcer,25,10,250,22,156.16
7822,test_25_10,enforcer,25,10,250,23,157.13
7823,test_25_10,enforcer,25,10,250,24,157.18
7824,test_25_10,enforcer,25,10,250,25,155.45
7825,test_25_10,enforcer,25,10,250,26,156.66
7826,test_25_10,enforcer,25,10,250,27,154.65
7827,test_25_10,enforcer,25,10,250,28,162.96
7828,test_25_10,enforcer,25,10,250,29,150.13
7829,test_25_10,enforcer,25,10,250,30,157.21
7830,test_25_10,enforcer,25,10,250,31,149.2
7831,test_25_10,enforcer,25,10,250,32,152.92
7832,test_25_10,enforcer,25,10,250,33,150.56
7833,test_25_10,enforcer,25,10,250,34,153.99
7834,test_25_10,enforcer,25,10,250,35,150.01
7835,test_25_10,enforcer,25,10,250,36,157.23
7836,test_25_10,enforcer,25,10,250,37,148.09
7837,test_25_10,enforcer,25,10,250,38,155.05
7838,test_25_10,enforcer,25,10,250,39,151.37
7839,test_25_10,enforcer,25,10,250,40,152.99
7840,test_25_10,enforcer,25,10,250,41,149.81
7841,test_25_10,enforcer,25,10,250,42,152.44
7842,test_25_10,enforcer,25,10,250,43,154.49
7843,test_25_10,enforcer,25,10,250,44,157.93
7844,test_25_10,enforcer,25,10,250,45,149.08
7845,test_25_10,enforcer,25,10,250,46,156.03
7846,test_25_10,enforcer,25,10,250,47,148.0
7847,test_25_10,enforcer,25,10,250,48,150.76
7848,test_25_10,enforcer,25,10,250,49,149.09
7849,test_25_10,enforcer,25,10,250,50,158.27
7850,test_15_18,enforcer,15,18,270,1,663.22
7851,test_45_6,enforcer,45,6,270,1,441.58
7852,test_15_18,enforcer,15,18,270,2,303.74
7853,test_45_6,enforcer,45,6,270,2,308.14
7854,test_15_18,enforcer,15,18,270,3,254.6
7855,test_45_6,enforcer,45,6,270,3,208.22
7856,test_15_18,enforcer,15,18,270,4,238.31
7857,test_45_6,enforcer,45,6,270,4,198.82
7858,test_15_18,enforcer,15,18,270,5,282.14
7859,test_45_6,enforcer,45,6,270,5,186.07
7860,test_15_18,enforcer,15,18,270,6,232.61
7861,test_45_6,enforcer,45,6,270,6,188.56
7862,test_15_18,enforcer,15,18,270,7,221.33
7863,test_45_6,enforcer,45,6,270,7,243.42
7864,test_15_18,enforcer,15,18,270,8,216.19
7865,test_45_6,enforcer,45,6,270,8,178.9
7866,test_15_18,enforcer,15,18,270,9,222.09
7867,test_45_6,enforcer,45,6,270,9,174.96
7868,test_15_18,enforcer,15,18,270,10,211.9
7869,test_45_6,enforcer,45,6,270,10,178.35
7870,test_15_18,enforcer,15,18,270,11,206.88
7871,test_45_6,enforcer,45,6,270,11,172.96
7872,test_15_18,enforcer,15,18,270,12,213.64
7873,test_45_6,enforcer,45,6,270,12,168.82
7874,test_15_18,enforcer,15,18,270,13,209.94
7875,test_45_6,enforcer,45,6,270,13,173.95
7876,test_15_18,enforcer,15,18,270,14,210.36
7877,test_45_6,enforcer,45,6,270,14,173.69
7878,test_15_18,enforcer,15,18,270,15,246.12
7879,test_45_6,enforcer,45,6,270,15,166.09
7880,test_15_18,enforcer,15,18,270,16,207.36
7881,test_45_6,enforcer,45,6,270,16,175.77
7882,test_15_18,enforcer,15,18,270,17,206.59
7883,test_45_6,enforcer,45,6,270,17,172.31
7884,test_15_18,enforcer,15,18,270,18,210.77
7885,test_45_6,enforcer,45,6,270,18,163.51
7886,test_15_18,enforcer,15,18,270,19,200.01
7887,test_45_6,enforcer,45,6,270,19,166.34
7888,test_15_18,enforcer,15,18,270,20,204.74
7889,test_45_6,enforcer,45,6,270,20,168.69
7890,test_15_18,enforcer,15,18,270,21,204.42
7891,test_45_6,enforcer,45,6,270,21,164.49
7892,test_15_18,enforcer,15,18,270,22,204.91
7893,test_45_6,enforcer,45,6,270,22,169.22
7894,test_15_18,enforcer,15,18,270,23,197.99
7895,test_45_6,enforcer,45,6,270,23,164.46
7896,test_15_18,enforcer,15,18,270,24,200.14
7897,test_45_6,enforcer,45,6,270,24,165.91
7898,test_15_18,enforcer,15,18,270,25,208.98
7899,test_45_6,enforcer,45,6,270,25,167.27
7900,test_15_18,enforcer,15,18,270,26,212.48
7901,test_45_6,enforcer,45,6,270,26,169.19
7902,test_15_18,enforcer,15,18,270,27,203.22
7903,test_45_6,enforcer,45,6,270,27,168.11
7904,test_15_18,enforcer,15,18,270,28,201.87
7905,test_45_6,enforcer,45,6,270,28,163.42
7906,test_15_18,enforcer,15,18,270,29,202.05
7907,test_45_6,enforcer,45,6,270,29,162.06
7908,test_15_18,enforcer,15,18,270,30,201.09
7909,test_45_6,enforcer,45,6,270,30,165.88
7910,test_15_18,enforcer,15,18,270,31,202.35
7911,test_45_6,enforcer,45,6,270,31,166.73
7912,test_15_18,enforcer,15,18,270,32,194.96
7913,test_45_6,enforcer,45,6,270,32,164.06
7914,test_15_18,enforcer,15,18,270,33,201.34
7915,test_45_6,enforcer,45,6,270,33,167.83
7916,test_15_18,enforcer,15,18,270,34,202.76
7917,test_45_6,enforcer,45,6,270,34,164.88
7918,test_15_18,enforcer,15,18,270,35,202.25
7919,test_45_6,enforcer,45,6,270,35,162.74
7920,test_15_18,enforcer,15,18,270,36,199.26
7921,test_45_6,enforcer,45,6,270,36,165.19
7922,test_15_18,enforcer,15,18,270,37,194.94
7923,test_45_6,enforcer,45,6,270,37,166.22
7924,test_15_18,enforcer,15,18,270,38,202.19
7925,test_45_6,enforcer,45,6,270,38,161.32
7926,test_15_18,enforcer,15,18,270,39,196.45
7927,test_45_6,enforcer,45,6,270,39,168.47
7928,test_15_18,enforcer,15,18,270,40,205.59
7929,test_45_6,enforcer,45,6,270,40,165.73
7930,test_15_18,enforcer,15,18,270,41,197.43
7931,test_45_6,enforcer,45,6,270,41,165.9
7932,test_15_18,enforcer,15,18,270,42,196.34
7933,test_45_6,enforcer,45,6,270,42,162.57
7934,test_15_18,enforcer,15,18,270,43,197.29
7935,test_45_6,enforcer,45,6,270,43,167.17
7936,test_15_18,enforcer,15,18,270,44,196.06
7937,test_45_6,enforcer,45,6,270,44,161.59
7938,test_15_18,enforcer,15,18,270,45,197.57
7939,test_45_6,enforcer,45,6,270,45,165.45
7940,test_15_18,enforcer,15,18,270,46,200.66
7941,test_45_6,enforcer,45,6,270,46,164.33
7942,test_15_18,enforcer,15,18,270,47,204.47
7943,test_45_6,enforcer,45,6,270,47,163.51
7944,test_15_18,enforcer,15,18,270,48,195.28
7945,test_45_6,enforcer,45,6,270,48,164.57
7946,test_15_18,enforcer,15,18,270,49,195.96
7947,test_45_6,enforcer,45,6,270,49,163.47
7948,test_15_18,enforcer,15,18,270,50,197.94
7949,test_45_6,enforcer,45,6,270,50,162.85
7950,test_20_14,enforcer,20,14,280,1,637.95
7951,test_35_8,enforcer,35,8,280,1,433.72
7952,test_20_14,enforcer,20,14,280,2,299.55
7953,test_35_8,enforcer,35,8,280,2,332.39
7954,test_20_14,enforcer,20,14,280,3,261.61
7955,test_35_8,enforcer,35,8,280,3,224.39
7956,test_20_14,enforcer,20,14,280,4,252.57
7957,test_35_8,enforcer,35,8,280,4,209.55
7958,test_20_14,enforcer,20,14,280,5,291.43
7959,test_35_8,enforcer,35,8,280,5,225.95
7960,test_20_14,enforcer,20,14,280,6,224.63
7961,test_35_8,enforcer,35,8,280,6,213.28
7962,test_20_14,enforcer,20,14,280,7,228.13
7963,test_35_8,enforcer,35,8,280,7,191.07
7964,test_20_14,enforcer,20,14,280,8,218.46
